article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
637431001,637431,Julianne lace dress,265,Dress,Garment Full body,1010021,Lace,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Sleeveless dress in soft slub cotton jersey with a lace-covered bodice at the front, gathered seam at the waist and skirt that is slightly longer at the back."
637566005,637566,Tulip,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in airy chiffon with a V-neck, details on the shoulders and short cap sleeves. Buttons down the front, elastication at the back of the waist, and a sewn-on tie belt. Satin lining."
637566007,637566,Tulip,265,Dress,Garment Full body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1313,Dress,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1013,Dresses Ladies,"Knee-length dress in airy chiffon with a V-neck, details on the shoulders and short cap sleeves. Buttons down the front, elastication at the back of the waist, and a sewn-on tie belt. Satin lining."
637911006,637911,Destiny,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Straight-cut blouse in woven fabric with a V-neck, short, wide sleeves and a straight-cut hem."
637912001,637912,Vida,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,"Sleeveless blouse in a soft weave with a small stand-up collar, concealed buttons down the front and open chest pockets. Yoke with a pleat at the back and a rounded hem. Slightly longer at the back."
638019001,638019,Fiona dress,265,Dress,Garment Full body,1010018,Treatment,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short, cold shoulder dress in jersey with a washed look. Short sleeves and an opening front and back with a fastener at the back of the neck. Unlined."
638242021,638242,SS Body Mixed Single,256,Bodysuit,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved bodysuit in soft organic cotton jersey with press-studs on the shoulder and at the crotch.
638655001,638655,Sasha jumpsuit,272,Trousers,Garment Lower body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Sleeveless jumpsuit in woven fabric with a deep V-neck and an opening with a covered button at the back of the neck. Detachable tie belt at the waist, pockets in the side seams and straight, wide legs. Unlined."
638869002,638869,Guernsey sweater,252,Sweater,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,7658,Kids Boy Knitwear,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1003,Knitwear,"Jumper in a soft, textured, pima cotton knit with ribbing around the neckline, cuffs and hem."
638870003,638870,Anton Cable sweater,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,7658,Kids Boy Knitwear,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1003,Knitwear,"Jumper in a soft cable knit with long sleeves and ribbing around the neckline, cuffs and hem."
638887002,638887,Colin shawl sweater,252,Sweater,Garment Upper body,1010022,Jacquard,73,Dark Blue,2,Medium Dusty,2,Blue,7658,Kids Boy Knitwear,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1003,Knitwear,"Jumper in pattern-knit cotton. Shawl collar with a wrapover front and decorative wooden button, and ribbing at the cuffs and hem."
638927002,638927,Skinny 5pkt Trash 3,272,Trousers,Garment Lower body,1010023,Denim,6,Light Grey,1,Dusty Light,12,Grey,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed stretch denim with hard-worn details, a regular waist, button fly and skinny legs."
638953002,638953,Tessan T-shirt,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,V-neck T-shirt in soft viscose jersey.
639069004,639069,Basic tanktop romper girly,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,41,Light Red,7,Medium,18,Red,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Sleeveless romper suit in soft, patterned organic cotton jersey with narrow shoulder straps and press-studs at the top. Press-studs at the crotch (not in sizes 1-4Y) and narrow ribbing at the hems."
639089001,639089,Clark waistcoat,260,Tailored Waistcoat,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Suit waistcoat woven in a wool blend with lining fabric at the back. Buttons at the front, a chest pocket, welt front pockets and an adjustable tab at the back. Lined."
639258002,639258,Gilmore Long Parka,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Knee-length padded parka in woven fabric with a pile-lined hood with a detachable faux fur trim. Zip and wind flap with press-studs down the front and a drawstring at the waist. One zipped chest pocket, flap side pockets with press-studs, an adjustable tab and press-stud at the cuffs, and a rounded hem. Quilted lining."
639357001,639357,Windsor down jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1912,Woven Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1001,Unknown,"Long down jacket in woven fabric with a large collar, concealed press-studs down the front, side pockets and inner ribbing at the cuffs. Lined. Filling 80% down and 20% feathers."
639374001,639374,Buffalo Dress,265,Dress,Garment Full body,1010014,Placement print,12,Light Beige,1,Dusty Light,9,White,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long dress in a patterned weave with a deep V-neck and knot at the front. Long balloon sleeves with a drawstring and frill at the cuffs, a gathered seam at the waist and a gently flared skirt with a seam at the hem. Unlined."
639452001,639452,Terry 3-pack TVP,302,Socks,Socks & Tights,1010001,All over pattern,73,Dark Blue,7,Medium,2,Blue,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend with a fold-down shaft and terry inside. Sizes 3-9 with anti-slip protectors.
639573003,639573,Valentina,258,Blouse,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"V-neck satin blouse with gathers at the shoulders, short flounced sleeves and a rounded hem. Slightly longer at the back."
639835003,639835,VonDuck PREMIUM,252,Sweater,Garment Upper body,1010010,Melange,13,Beige,4,Dark,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper knitted in a soft mohair blend with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
639835004,639835,VonDuck PREMIUM,252,Sweater,Garment Upper body,1010010,Melange,31,Light Orange,1,Dusty Light,3,Orange,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Jumper knitted in a soft mohair blend with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
639891001,639891,Heartbeat Highwaist,59,Swimwear bottom,Swimwear,1010016,Solid,43,Dark Red,4,Dark,18,Red,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a high waist.
640001002,640001,Low price,297,Pyjama set,Nightwear,1010014,Placement print,8,Dark Grey,4,Dark,12,Grey,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear",Pyjamas in soft cotton jersey. Long-sleeved top with a print motif on the front and ribbed cuffs. Bottoms with an elasticated waist and ribbed hems.
640054001,640054,Dahlia removable padding,306,Bra,Underwear,1010021,Lace,51,Light Pink,1,Dusty Light,4,Pink,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired, lace nursing bra with jersey-lined, opening cups with removable inserts. Adjustable shoulder straps, an elasticated hem and a wide hook-and-eye fastening at the back."
640059001,640059,Gloria sandal,91,Sandals,Shoes,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,4311,Kids Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,Imitation leather sandals with decorative tassels and a hook and loop fastener on one side. Imitation leather insoles and rubber soles.
640108002,640108,Lucas linen ss shirt,259,Shirt,Garment Upper body,1010010,Melange,19,Greenish Khaki,4,Dark,20,Khaki green,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Short-sleeved shirt in a cotton and linen blend with a concealed button-down collar and classic front. Open chest pocket, yoke with a pleat at the back, and a rounded hem. Slim fit with an accentuated waist and narrow shoulders to create a fitted silhouette."
640134001,640134,La Paz Cardigan,245,Cardigan,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Cardigan in a soft rib knit with hole-knit sections at the front. V-neck, buttons down the front, dropped shoulders and long sleeves."
640175001,640175,Rachel fancy 3p brief,286,Underwear bottom,Underwear,1010016,Solid,10,White,3,Light,9,White,7922,Kids Girl UW/NW,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Cotton jersey briefs with scalloped edges, an elasticated waist and a lined gusset."
640252007,640252,MINSK Pointelle,252,Sweater,Garment Upper body,1010026,Other structure,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft pointelle knit with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem."
640299002,640299,50 cent strappy bottom ISW19,286,Underwear bottom,Underwear,1010016,Solid,60,Other Purple,5,Bright,6,Lilac Purple,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Hipster briefs in lace with a mid waist, lined gusset, wide sides and cutaway coverage with lacing at the back."
640331004,640331,DIV Jade HW trash,272,Trousers,Garment Lower body,1010023,Denim,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"5-pocket, high-waisted jeans in stretch denim with hard-worn details, a zip fly and button and slim legs."
640528002,640528,Codger waist coat,260,Tailored Waistcoat,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,Waistcoat in twill made from a viscose blend with buttons down the front and fake front pockets. Lined.
640541001,640541,Coco top,298,Bikini top,Swimwear,1010001,All over pattern,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Lined balconette bikini top with underwired, lightly padded cups, draping at the front, detachable, adjustable shoulder straps and a metal fastener at the back. Side support and a silicone trim at the top of the back."
640563001,640563,NORWAY Hood SPEED,254,Top,Garment Upper body,1010005,Colour blocking,9,Black,4,Dark,5,Black,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Sports jacket in fast-drying functional fabric with a hood, small stand-up collar and zip down the front."
640662003,640662,Ally trousers,272,Trousers,Garment Lower body,1010001,All over pattern,41,Light Red,7,Medium,4,Pink,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Wide trousers in a patterned, softly draping viscose weave with concealed pockets in the side seams and a high waist with wide, covered elastication."
640662007,640662,Ally trousers,272,Trousers,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Wide trousers in a patterned, softly draping viscose weave with concealed pockets in the side seams and a high waist with wide, covered elastication."
640677004,640677,Memphis Sweater,252,Sweater,Garment Upper body,1010017,Stripe,72,Blue,7,Medium,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Wide, slightly boxy-style jumper in a soft rib knit with a slightly wider neckline, dropped shoulders and long sleeves."
640745006,640745,Tale midi dress,265,Dress,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Off-the-shoulder, calf-length dress in an airy, patterned viscose weave with elastication at the top, 3/4-length sleeves with smocking at the cuffs, an elasticated waist, and skirt with gathered seams. Unlined."
640777003,640777,HUNTER vest,261,Outdoor Waistcoat,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded gilet with a detachable, faux-fur trimmed hood, stand-up collar, zip down the front and side pockets. Slightly longer and rounded at the back."
641006001,641006,Southport singoalla top,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Short-sleeved blouse in a viscose weave with broderie anglaise. Wide neckline with narrow elastication at the top, and a smocked hem."
641008026,641008,Sissi singoalla blouse,258,Blouse,Garment Upper body,1010001,All over pattern,71,Light Blue,1,Dusty Light,2,Blue,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Cold shoulder blouse in a viscose weave with narrow adjustable shoulder straps, elastication and a flounce at the top, long sleeves with elastication at the cuffs, and a smocked hem."
641012003,641012,Nelly dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Sleeveless dress in an airy, patterned weave with a round neckline with gathers at the front and a small opening with a button at the back of the neck. Elasticated seam at the waist and a skirt with a wrapover front and longer back. Lined."
641256001,641256,Jax Trucker,262,Jacket,Garment Upper body,1010012,Mixed solid/pattern,72,Blue,2,Medium Dusty,2,Blue,5952,Outdoor inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1007,Outdoor,"Jacket in denim with imitation leather sleeves, a collar, buttons down the front and a zip at the cuffs. Flap chest pockets with a button, welt side pockets and an adjustable tab and buttons at the sides."
641741001,641741,Palencia highshaft,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3529,Boots,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Thigh boots in soft imitation suede with a drawstring at the top and pointed toes. Imitation leather insoles and rubber soles. Covered heels 8 cm.
642051004,642051,Milano tee,255,T-shirt,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,T-shirt in cotton jersey with embroidered text.
642189005,642189,Spearmint tank,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Sleeveless top in a crinkled viscose weave in a narrow cut with gathers at the top. Short, narrow shoulder straps, and opening and button at the back of the neck and a lace trimmed hem."
642465001,642465,Berry,265,Dress,Garment Full body,1010006,Dot,10,White,3,Light,9,White,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Long dress in a patterned viscose weave with a slight sheen. Sewn-in wrapover at the top, concealed zip in one side and short sleeves with a flounced trim. Seam at the waist with a detachable tie belt, and a wide skirt with decorative flounces. Unlined."
642643001,642643,DANTE SOCK,302,Socks,Socks & Tights,1010022,Jacquard,52,Pink,3,Light,4,Pink,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a foldover shaft. The socks are made partly from organic cotton.
642651002,642651,KEN overall,267,Jumpsuit/Playsuit,Garment Full body,1010001,All over pattern,82,Turquoise,1,Dusty Light,7,Turquoise,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"All-in-one suit in soft organic cotton jersey with a jersey-lined hood with ears. Zip down the front, a front pocket with ear appliqués, and wide foldover ribbing at the cuffs and hems."
642684001,642684,Kiara dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1660,Jersey,A,Ladieswear,1,Ladieswear,6,Womens Casual,1005,Jersey Fancy,"Short, fitted dress in organic cotton jersey with a wide neckline and short sleeves."
642806001,642806,Premium Celine Shirt,306,Bra,Underwear,1010017,Stripe,10,White,3,Light,9,White,3709,Nightwear,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Long nightshirt in a linen weave with notch lapels and a chest pocket. Buttons down the front and at the cuffs, and a rounded hem. Slightly longer at the back."
642825003,642825,Viva Las Vegas Push Bra,298,Bikini top,Swimwear,1010016,Solid,9,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined bikini top with underwired, moulded, padded cups that lift and shape. Double straps at the hem, ties at the back of the neck and an adjustable metal fastener at the back."
642883001,642883,Kicki 3-Pack S/S,255,T-shirt,Garment Upper body,1010001,All over pattern,72,Blue,1,Dusty Light,2,Blue,6525,Baby Girl Jersey Fancy,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1005,Jersey Fancy,T-shirts in soft cotton jersey with a gathered frills around the neckline and sleeves.
643192001,643192,Ravioli jumpsuit,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Playsuit in an airy plumeti viscose weave with a V-neck and open front section with ties at the top. Narrow, adjustable shoulder straps, an elasticated seam at the waist and short legs with flounce-trimmed hems. Partly lined."
643220002,643220,Carl cable crew,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,8758,Young Boy Knitwear,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1003,Knitwear,Jumper knitted in a cotton-blend with a cable-knit front and ribbing around the cuffs and hem.
643282001,643282,Henrik hood,252,Sweater,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,8758,Young Boy Knitwear,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1003,Knitwear,"Hooded jumper in soft, fine-knit cotton with a contrasting colour button placket and a kangaroo pocket. Long sleeves with ribbed cuffs, and a ribbed hem."
643345002,643345,Turin shorts,274,Shorts,Garment Lower body,1010001,All over pattern,81,Light Turquoise,1,Dusty Light,7,Turquoise,1743,Projects Woven Bottoms,D,Divided,2,Divided,50,Divided Projects,1009,Trousers,"Short shorts in airy, patterned chiffon with an elasticated waist and frilled hems. Lined."
643421001,643421,SHORTS PLAY AGAIN,274,Shorts,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,5-pocket knee-length shorts in washed stretch denim with worn details and a text print on the coin and back pocket. Adjustable elasticated waist and zip fly and button.
643552002,643552,Winafred shopper,66,Bag,Accessories,1010016,Solid,11,Off White,1,Dusty Light,9,White,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather shopper with imitation suede inside, two handles and a magnetic fastener at the top. One inner compartment with an additional zipped pocket. Unlined. Size approx. 13x33x41 cm."
643588001,643588,Polly shopper,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Shopper with two handles and a tie fastening with metal pendants. Unlined. Size 12x32x33 cm.
643678004,643678,3P SS PJ,295,Pyjama jumpsuit/playsuit,Nightwear,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6563,Baby Nightwear,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1017,"Under-, Nightwear","All-in-one pyjamas in soft organic cotton jersey with press-studs fastenings, short sleeves and short legs."
643700002,643700,Simone softbra,306,Bra,Underwear,1010021,Lace,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace and microfibre with lined, triangular cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps, a wide lace trim at the hem and a wide strap with three pairs of hooks and eyes at the back."
644036004,644036,Moccasin own graphic,93,Slippers,Shoes,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6541,Baby Socks,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1021,Socks and Tights,"Knitted moccasins with soft terry inside, an imitation leather trim and soft suede soles."
644059002,644059,Macaroni dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,"Knee-length dress in airy, patterned viscose jersey with a collar, V-neck, buttons at the top and short sleeves. Seam at the waist that is elasticated at the back, a tie belt and decorative buttons down the skirt. Unlined."
644183001,644183,Karen Top,254,Top,Garment Upper body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless, round-necked top in woven fabric with a sheen. Opening with a concealed button at the back of the neck and short slits in the sides. Lined."
644323005,644323,FROST crewneck,252,Sweater,Garment Upper body,1010016,Solid,8,Dark Grey,2,Medium Dusty,12,Grey,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,"Jumper in a soft, fine-knit cotton and silk blend with long sleeves and a ribbed neckline."
644464002,644464,ED Kim,274,Shorts,Garment Lower body,1010023,Denim,8,Dark Grey,4,Dark,12,Grey,1723,Shorts,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1025,Shorts,"5-pocket shorts in washed stretch denim with a high waist, zip fly and button, and sewn-in turn-ups at the hems."
644534002,644534,Ferdinand funnel neck,252,Sweater,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,8758,Young Boy Knitwear,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1003,Knitwear,"Jumper in a soft cotton knit with a lined funnel collar with a decorative drawstring at the front, and ribbing at the cuffs and hem."
644630002,644630,DAVID set,270,Garment Set,Garment Full body,1010005,Colour blocking,73,Dark Blue,4,Dark,2,Blue,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Set with a long-sleeved top and trousers in a soft, fine knit made from organic cotton. Top with raglan sleeves, buttons at the front, and roll-edge cuffs and hem. Trousers with an elasticated drawstring waist and roll-edge hems."
644675001,644675,Didier basic 6p,80,Scarf,Accessories,1010016,Solid,10,White,3,Light,9,White,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,Lined triangular scarves in soft cotton jersey with an adjustable press-stud fastening at the back of the neck.
644783002,644783,Strike denim skirt,275,Skirt,Garment Lower body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,Short 5-pocket skirt in washed denim with hard-worn details and a zip fly.
644803001,644803,Senorita Body,256,Bodysuit,Garment Upper body,1010021,Lace,42,Red,5,Bright,18,Red,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Fitted lace body with a V-neck and wide, flounced trim at the front that continues over the shoulders. Seam at the hips, below which is a jersey section with press-studs at the crotch. Lined at the front."
644876004,644876,CREST TEE,255,T-shirt,Garment Upper body,1010014,Placement print,73,Dark Blue,5,Bright,2,Blue,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,T-shirt in cotton jersey with a print motif.
645023004,645023,SUPREME Fancy OL Tights,272,Trousers,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,6280,Tops Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,Sports tights in fast-drying functional fabric with wide ribbing at the waist.
645424002,645424,WINNER jumper,252,Sweater,Garment Upper body,1010016,Solid,32,Orange,2,Medium Dusty,3,Orange,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Pattern-knit wool jumper with long raglan sleeves, buttons at the back and ribbing around the neckline, cuffs and hem."
645754003,645754,Loa GDC,275,Skirt,Garment Lower body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short, pleated circular skirt in woven fabric with a high, smocked waist and decorative drawstring. Unlined."
645916003,645916,BRIE,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8718,Young Girl Knitwear,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1003,Knitwear,"Off-the-shoulder jumper in soft, fine-knit cotton with narrow shoulder straps and long raglan sleeves. Ribbing around the neckline, cuffs and hem, and a decorative seam with glittery thread at the side."
645980004,645980,Boston Off-Shoulder,252,Sweater,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Off-the-shoulder jumper in a soft, fine-knit viscose and cotton blend with long sleeves and wide ribbing around the top, cuffs and hem."
646015004,646015,DREW set AOP,270,Garment Set,Garment Full body,1010001,All over pattern,12,Light Beige,1,Dusty Light,9,White,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Two-piece set with a top and pair of leggings in soft, organic cotton jersey. Top with a press-stud on one shoulder, long raglan sleeves and overlocked edges at the cuffs and hem. Leggings with soft elastication at the waist, and overlocked edges at the hems."
646017002,646017,DJUNA knitted dress,265,Dress,Garment Full body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,Baby Exclusive. Long-sleeved dress in fine-knit organic cotton with buttons at the back of the neck and a frill trim at the top that continues back over the shoulders. Seam at the bottom and a gently flared skirt. Unlined.
646020003,646020,ELVA 2P tights,304,Underwear Tights,Socks & Tights,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Tights in a soft, rib-knit cotton blend with an elasticated waist. The cotton content of the tights is organic."
