article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
486723001,486723,CE W Pablo slip dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,7020,Conscious Exclusive,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"CONSCIOUS EXCLUSIVE. Calf-length dress in organic silk with a V-neck and narrow shoulder straps. Gentle flare to the hem with a wide, asymmetric flounce. Unlined."
486782002,486782,Ivory Bikini Mid (Calla)3p,286,Underwear bottom,Underwear,1010020,Contrast,8,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Bikini briefs in cotton jersey with lace trims, a low waist, lined gusset and medium coverage at the back."
487275012,487275,SS t-shirt single,255,T-shirt,Garment Upper body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,Short-sleeved T-shirt in soft organic cotton jersey with a chest pocket.
487800035,487800,BRAX shorts,274,Shorts,Garment Lower body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Short shorts in soft organic cotton jersey with an elasticated drawstring waist, and side pockets."
488012003,488012,5-pack AXEL anklesock BB,302,Socks,Socks & Tights,1010012,Mixed solid/pattern,43,Dark Red,4,Dark,18,Red,4224,Young Boy Socks,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1021,Socks and Tights,Jacquard-knit socks in a soft cotton blend with elastication around the top.
488016016,488016,TP Weekday anklesock B (1) 7-p,302,Socks,Socks & Tights,1010005,Colour blocking,7,Grey,1,Dusty Light,12,Grey,4224,Young Boy Socks,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with elasticated tops.
488016028,488016,TP Weekday anklesock B (1) 7-p,302,Socks,Socks & Tights,1010005,Colour blocking,7,Grey,1,Dusty Light,12,Grey,4224,Young Boy Socks,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with elasticated tops.
488137003,488137,Angel sleeveless blouse,258,Blouse,Garment Upper body,1010001,All over pattern,10,White,3,Light,9,White,1545,Projects Woven Tops,D,Divided,2,Divided,50,Divided Projects,1010,Blouses,Sleeveless blouse woven in a cotton blend with decorative scalloped trims. Small collar and buttons down the front.
489607003,489607,Hailey cross bag (1),66,Bag,Accessories,1010016,Solid,19,Greenish Khaki,4,Dark,1,Mole,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small bag in regenerated leather with a narrow metal chain shoulder strap, a decorative metal ring on the flap and two inner compartments. Lined. Size 4x13x21 cm."
490048004,490048,MINI ONE bomber,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7812,Kids Girl Outdoor,H,Children Sizes 92-140,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Lightly padded satin bomber jacket with quilted sleeves, a small, ribbed stand-up collar and zip down the front. Jetted front pockets and ribbing at the cuffs and hem. Lined."
490460009,490460,Python Tank,253,Vest top,Garment Upper body,1010010,Melange,73,Dark Blue,4,Dark,2,Blue,8559,Men Sport Woven,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Marled sports top in fast-drying, breathable functional fabric. Seamless."
490794024,490794,Zebra sweater,252,Sweater,Garment Upper body,1010001,All over pattern,42,Red,5,Bright,18,Red,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in light, printed sweatshirt fabric with dropped shoulders, long sleeves and ribbing around the neckline,cuffs and hem."
492171003,492171,Straight Mezzo (1),272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,5672,Denim trousers,F,Menswear,3,Menswear,56,Denim Men,1016,Trousers Denim,"5-pocket jeans in washed denim with a regular waist, button fly and straight legs."
492244014,492244,The Rebounder tie tanga,59,Swimwear bottom,Swimwear,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini bottoms with a low waist and ties at the sides.
492853004,492853,Molly padded bra,306,Bra,Underwear,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,3705,Mama Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired nursing bra in microfibre with lace details, lightly padded opening cups with space for nursing pads and side support. Adjustable shoulder straps and a wide hook-and-eye fastening at the back."
493432002,493432,Lemon running tank,253,Vest top,Garment Upper body,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Running vest top in fast-drying functional fabric with mesh sections and a racer back.
493438027,493438,Leo seamless t-shirt (1),255,T-shirt,Garment Upper body,1010010,Melange,9,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,
493814004,493814,JACK fancy hoodie SB,308,Hoodie,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Hooded jacket in sweatshirt fabric with a zip down the front, front pockets and ribbing at the cuffs and hem."
493814024,493814,TP JACK fancy hood SB,308,Hoodie,Garment Upper body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Hooded jacket in sweatshirt fabric with a zip down the front, front pockets and ribbing at the cuffs and hem."
493814027,493814,JACK fancy hood SB,308,Hoodie,Garment Upper body,1010001,All over pattern,82,Turquoise,1,Dusty Light,7,Turquoise,7668,Kids Boy Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Hooded jacket in sweatshirt fabric with a zip down the front, front pockets and ribbing at the cuffs and hem."
495979002,495979,BROOKLYN POLO,257,Polo shirt,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,5828,Jersey Fancy,F,Menswear,3,Menswear,20,Contemporary Smart,1005,Jersey Fancy,"Polo shirt in cotton piqué with a print motif. Ribbed collar, button placket, short slits in the sides and short sleeves with ribbed trims."
496159007,496159,Poppins pompom beanie (1),75,Hat/beanie,Accessories,1010010,Melange,9,Black,4,Dark,5,Black,3510,Accessories,A,Ladieswear,1,Ladieswear,6,Womens Casual,1019,Accessories,Rib-knit hat containing some wool with a faux fur pompom on the top.
496629004,496629,LILY Beanie,75,Hat/beanie,Accessories,1010007,Embroidery,61,Light Purple,1,Dusty Light,6,Lilac Purple,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Hat in a soft, fine knit with a faux fur pompom at the top and embroidery on the turned-up hem."
497284013,497284,BB Jake shorts,59,Swimwear bottom,Swimwear,1010017,Stripe,42,Red,5,Bright,18,Red,4220,Young boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Patterned swim shorts with elastication and ties at the waist and a fly with a hook and loop fastening. Soft mesh inner shorts.
497284029,497284,BB Jake shorts,59,Swimwear bottom,Swimwear,1010014,Placement print,90,Other Green,5,Bright,19,Green,4220,Young boy Swimwear,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1018,Swimwear,Patterned swim shorts with elastication and ties at the waist and a fly with a hook and loop fastening. Soft mesh inner shorts.
497816001,497816,Under my skin dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Knee-length satin dress with flounce details, a V-neck, narrow shoulder straps, short sleeves and a zip in the side. Unlined."
498061007,498061,Memmel t-shirt,255,T-shirt,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Fitted short-sleeved top in soft jersey.
499305001,499305,CS Picadilly dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,Sleeveless dress in a jacquard-weave viscose blend with a V-neck and smocking at the shoulders. Elasticated seam at the waist and flared skirt with a flounce at the hem. Unlined.
499334006,499334,Braces Basic 3-clip,78,Other accessories,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Adjustable elastic braces with metal fasteners and imitation leather details.
499368003,499368,SPORTSOCK 5-p anklesock BB,302,Socks,Socks & Tights,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,4224,Young Boy Socks,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1021,Socks and Tights,Fine-knit socks in a soft cotton blend with a ribbed shaft.
500348001,500348,BROADWAY,259,Shirt,Garment Upper body,1010004,Check,42,Red,7,Medium,18,Red,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Shirt in soft cotton flannel with a turn-down collar and chest pockets. Long sleeves with a button at the cuffs and a rounded hem with slits in the sides. Slightly longer at the back.
500435019,500435,Cool Bree bandana,74,Hair/alice band,Accessories,1010001,All over pattern,10,White,3,Light,-1,Unknown,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarf in a patterned weave that can also be tied as a hairband. Size 50x50 cm.
500435128,500435,Bree bandana,74,Hair/alice band,Accessories,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,4343,Hair Accessories,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Scarf in a patterned weave that can also be tied as a hairband. Size 50x50 cm.
500771012,500771,FLORIDA tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,8,Dark Grey,4,Dark,12,Grey,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Running tights in fast-drying functional fabric with wide ribbing with a concealed drawstring at the waist. Zipped key pocket at the back and reflective details.
501120002,501120,Hayward pull-on trs,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,Pull-on trousers in a cotton weave with an elasticated drawstring waist and side pockets. Tapered legs with seams at the knees and wide elastication at the hems.
501120016,501120,Hayward pull-on trs,272,Trousers,Garment Lower body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,7656,Kids Boy Trouser,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1009,Trousers,Pull-on trousers in a cotton weave with an elasticated drawstring waist and side pockets. Tapered legs with seams at the knees and wide elastication at the hems.
501323007,501323,Thomas paperbag wide,272,Trousers,Garment Lower body,1010004,Check,6,Light Grey,1,Dusty Light,12,Grey,1717,Trouser,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1009,Trousers,"Trousers in woven fabric with a high, paper bag waist with a tie belt. Zip fly, side pockets, welt back pockets and straight, wide legs."
501405001,501405,Hanker peacoat,263,Coat,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5262,Jacket Smart,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Double-breasted pea coat in sturdy twill with welt side pockets, an inner pocket, a tab with a button at the cuffs and a single back vent. Lined."
501619006,501619,Victory voile shirt,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Shirt in an airy cotton weave with a turn-down collar, open chest pocket and yoke at the back. Long sleeves with a tab and button and adjustable buttoning at the cuffs, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
501619020,501619,Victory regular voile shirt,259,Shirt,Garment Upper body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,5777,Shirt,F,Menswear,3,Menswear,20,Contemporary Smart,1011,Shirts,"Shirt in an airy cotton weave with a turn-down collar, open chest pocket and yoke at the back. Long sleeves with a tab and button and adjustable buttoning at the cuffs, and a rounded hem. Regular Fit – a classic fit with good room for movement and a gently tapered waist to create a comfortable, tailored silhouette."
501882002,501882,AUGUST seamless tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Sports tights in fast-drying functional fabric with and elasticated waist and a jacquard-patterned section on the legs. Seamless.
502621002,502621,Jenny Elastic,87,Boots,Shoes,1010016,Solid,15,Greyish Beige,4,Dark,1,Mole,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,Ankle boots with elastic gores in the sides and a loop at the back. Fabric linings and insoles and chunky rubber soles. Heel 8 cm.
503338005,503338,Christian crew,252,Sweater,Garment Upper body,1010014,Placement print,73,Dark Blue,5,Bright,2,Blue,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Top in light sweatshirt fabric with a print motif on the front and ribbing around the neckline, cuffs and hem."
503834001,503834,Sune slipover set,259,Shirt,Garment Upper body,1010026,Other structure,72,Blue,7,Medium,2,Blue,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Set with a shirt, slipover and bow tie or tie. Shirt in a cotton weave with a narrow turn-down collar and long sleeves. V-neck slipover in fine-knit cotton with ribbed edges. Pre-tied bow tie/tie with an adjustable elastic strap and plastic fastener at the back."
504152009,504152,Friend,245,Cardigan,Garment Upper body,1010010,Melange,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Cardigan in a soft, fine-knit viscose blend with dropped shoulders and long sleeves. No buttons."
504154002,504154,Lady Di,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Wide, long-sleeved jumper in a soft, rib knit containing some wool."
504155012,504155,Kirsten,252,Sweater,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Jumper in a cable-knit cotton blend with ribbing around the neckline, cuffs and hem."
504736001,504736,Mushu Oversize Sweater,252,Sweater,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Loose-fitting jumper in a soft knit containing some alpaca wool with dropped shoulders and ribbing around the neckline, cuffs and hem."
505091002,505091,Cannon top,258,Blouse,Garment Upper body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1510,Blouse,A,Ladieswear,1,Ladieswear,6,Womens Casual,1010,Blouses,Sleeveless top in a Tencel™ lyocell weave with a V-neck and ties at the top. Gathered yoke at the back and a gently rounded hem.
505512001,505512,Anthony solid,286,Underwear bottom,Underwear,1010010,Melange,9,Black,4,Dark,5,Black,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Boxer shorts in cotton jersey with short legs, an elasticated waist and lined front."
505573005,505573,Lip balm unicorn,98,Fine cosmetics,Cosmetic,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,Moisturising lip balm in a box shaped like a unicorn. 3 g. Not for children under 3 years of age.
505991004,505991,Cool Monstera leaf keychian,78,Other accessories,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3419,Other items,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Imitation leather keyring with a round metal ring.
506014001,506014,TD l/s Liam,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5787,Shirt Extended inactive from s1,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt with a turn-down collar, French front and long sleeves with narrow cuffs and adjustable buttoning. Yoke and darts at the back and a rounded hem. Slim fit with narrow shoulders and a tapered waist for a fitted silhouette."
506018004,506018,Lee skirt,275,Skirt,Garment Lower body,1010001,All over pattern,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Short skirt in airy, patterned crêpe with smocking at the waist. Jersey lining."
506166014,506166,Maja tee,255,T-shirt,Garment Upper body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,Short-sleeved jersey top.
506368004,506368,Andre s/l pj BB,297,Pyjama set,Nightwear,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,4225,Young Boy UW/NW,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1017,"Under-, Nightwear",Pyjamas with a jersey T-shirt top and woven shorts. T-shirt with a print motif on the front. Shorts with an elasticated drawstring waist and fake fly.
506410006,506410,SB Tyler Sport Set,270,Garment Set,Garment Full body,1010008,Front print,72,Blue,5,Bright,2,Blue,6283,Tops Boys,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Sports set with a sports top and pair of sports shorts in fast-drying, functional fabric. Short-sleeved top with a print motif on the front. Shorts with an elasticated drawstring waist."
506411010,506411,BB Tyler Sport Set,270,Garment Set,Garment Full body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,6283,Tops Boys,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Sports set with a short-sleeved top and shorts in fast-drying, functional fabric. Top with a print motif on the front and reflective details. Shorts with an elasticated drawstring waist."
506411011,506411,Tyler Sport Set,270,Garment Set,Garment Full body,1010014,Placement print,10,White,3,Light,9,White,6281,Bottoms Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Sports set with a short-sleeved top and shorts in fast-drying, functional fabric. Top with a print motif on the front and reflective details. Shorts with an elasticated drawstring waist."
506528002,506528,DELLI jaquard sweater,252,Sweater,Garment Upper body,1010022,Jacquard,8,Dark Grey,2,Medium Dusty,12,Grey,6526,Baby Girl Knitwear,G,Baby Sizes 50-98,4,Baby/Children,40,Baby Girl,1003,Knitwear,"Jacquard-knit jumper in a soft viscose blend with buttons at the back, long raglan sleeves and ribbing around the neckline, cuffs and hem."
506589001,506589,Kiki top,253,Vest top,Garment Upper body,1010012,Mixed solid/pattern,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Fine-knit top with an X-cut at the front, ties at the back of the neck and a hole-patterned hem."
507431025,507431,Wet Tee,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"T-shirt in hard-washed slub cotton jersey with a slightly wider, raw-edge neckline and seam centre back. Short sleeves with sewn-in turn-ups, and a rounded hem with slits in the sides. Slightly longer at the back."
507674001,507674,BROOK tights,273,Leggings/Tights,Garment Lower body,1010005,Colour blocking,9,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Block-coloured sports tights in fast-drying functional fabric with an elasticated waist and reflective details.
507888004,507888,Dallas Top Fargo,306,Bra,Underwear,1010007,Embroidery,9,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Non-wired push-up bra top in lace with moulded, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps, a wide lace trim at the hem and no fasteners."
507987024,507987,Stina scarf,80,Scarf,Accessories,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Scarf in a soft, fine knit with fringes on the short sides. Size 45x190 cm."
508393002,508393,Swan shorts,274,Shorts,Garment Lower body,1010016,Solid,83,Dark Turquoise,7,Medium,7,Turquoise,2031,Woven bottoms,A,Ladieswear,1,Ladieswear,8,Mama,1009,Trousers,Short shorts in a soft Tencel™ lyocell weave with an elasticated waist and tie at the front. Side pockets and wide ribbing at the waist for best fit.
508903014,508903,Honey raw cut tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Cropped top in soft jersey with raw, rolled edges."
508929064,508929,NIKE,272,Trousers,Garment Lower body,1010001,All over pattern,7,Grey,1,Dusty Light,12,Grey,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,Leggings in sturdy jersey made from an organic cotton blend with an elasticated waist.
508935032,508935,MIA FANCY,272,Trousers,Garment Lower body,1010016,Solid,7,Grey,1,Dusty Light,12,Grey,7920,Kids Girl Jersey Basic,H,Children Sizes 92-140,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Joggers in soft sweatshirt fabric with an elasticated drawstring waist, side pockets and ribbed hems. Soft brushed inside."
509021001,509021,Alma Push (Melbourne) 2pk,306,Bra,Underwear,1010016,Solid,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Push-up bras with underwired, moulded, padded cups for a larger bust and fuller cleavage. Narrow adjustable shoulder straps and a narrow hook-and-eye fastening at the back."
509091030,509091,Lola Brazilian (Acacia) 3pk,286,Underwear bottom,Underwear,1010001,All over pattern,9,Black,4,Dark,5,Black,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Brazilian briefs in microfibre and lace with a low waist, lined gusset and half-string back."
509365002,509365,Matthew d/s hood,252,Sweater,Garment Upper body,1010014,Placement print,10,White,3,Light,9,White,8748,Young Boy Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,47,Young Boy,1005,Jersey Fancy,"Long-sleeved jersey top with a hood, and longer layer at the hem with slits in the sides. Slightly longer at the back."
509415003,509415,Lionel Longjohn,287,Long John,Underwear,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7988,Underwear Jersey,F,Menswear,3,Menswear,26,Men Underwear,1017,"Under-, Nightwear","Longjohns in soft organic cotton jersey with and elasticated waist, button fly and ribbed hems."
509958001,509958,Johnny,253,Vest top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in soft viscose jersey with lace over the shoulders and a rounded hem.
509958011,509958,Johnny,253,Vest top,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Top in soft viscose jersey with lace over the shoulders and a rounded hem.
510283002,510283,MERMAID high triangle,298,Bikini top,Swimwear,1010001,All over pattern,10,White,3,Light,9,White,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,Fully lined bikini top with removable inserts and small frill trims. Ties at the back and back of the neck.
510321002,510321,Jogger cuffed 79,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,4,Dark,2,Blue,7956,Kids Boy Denim,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1016,Trousers Denim,"Pull-on jeans in stretch, supersoft denim in a loose fit with an elasticated drawstring waist. Fake fly, side pockets, a back pocket, and elasticated hems."
510420008,510420,DOLLY PQ sandal,91,Sandals,Shoes,1010001,All over pattern,14,Dark Beige,4,Dark,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Mules with open toes, leather linings and insoles, and covered heels approx. 2.5 cm."
510420009,510420,DOLLY PQ sandal,91,Sandals,Shoes,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Mules with open toes, leather linings and insoles, and covered heels approx. 2.5 cm."
511245001,511245,OSKAR 4-pcs giftset,270,Garment Set,Garment Full body,1010001,All over pattern,11,Off White,1,Dusty Light,9,White,6564,Newborn,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1005,Jersey Fancy,"Set with an all-in-one suit, bodysuit, trousers and hat in organic cotton jersey. All-in-one suit with long sleeves, press-studs down the front and long legs with press-studs down the insides. Wrapover bodysuit with long sleeves and press-studs at the side and crotch. Trousers with a ribbed waist, and a hat."
511595004,511595,Nora soft bra,306,Bra,Underwear,1010016,Solid,61,Light Purple,3,Light,6,Lilac Purple,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in microfibre and lace with embroidery and triangular cups that give the bust a natural shape and light support. Narrow adjustable shoulder straps, a soft, elasticated hem and a narrow fastening at the back with two pairs of hooks and eyes."
512230004,512230,Raw basic knit,252,Sweater,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,5958,Knitwear inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Fine-knit jumper containing some wool with hard-worn details and ribbing around the neckline, cuffs and hem."
512251006,512251,Sonja sweater dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in lightweight sweatshirt fabric with dropped shoulders, 3/4-length sleeves with sewn-in turn-ups and short slits in the sides."
512317002,512317,Randy cut-off hoodie,308,Hoodie,Garment Upper body,1010008,Front print,9,Black,4,Dark,5,Black,5957,Jersey inactive from s1,F,Menswear,3,Menswear,55,Contemporary Street,1005,Jersey Fancy,"Hooded, oversized top in sweatshirt fabric with a double-layered hood with a wrapover front. Short, frayed, cut-off sleeves, a kangaroo pocket and ribbing at the hem."
512382006,512382,Stuart Shirt (1),259,Shirt,Garment Upper body,1010004,Check,33,Dark Orange,4,Dark,3,Orange,5956,Woven inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1009,Trousers,"Shirt in soft, checked cotton flannel with a turn-down collar, classic front and open chest pocket. Long sleeves with buttoned, raw-edge cuffs and a rounded, raw-edge hem."
